Municipio,Nombre,Tipo,Latitud,Longitud,Consultorios,Camas
Cuautitlán,CISAME CUAUTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.669979,-99.153356,4,0
Cuautitlán,UNIDAD DE ESPECIALIDAD MEDICA DETECCIÓN Y DIAGNÓSTICO DEL CANCER DE MAMA CUAUTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.718146,-99.15577,3,0
Cuautitlán,CARAVANA TULTEPEC,UNIDAD DE CONSULTA EXTERNA,19.663549,-99.177869,2,0
Cuautitlán,U. MÓVIL ISEM CUAUTITLÁN E1,UNIDAD DE CONSULTA EXTERNA,19.663549,-99.177869,0,0
Cuautitlán,U. MÓVIL ISEM CUAUTITLÁN E3,UNIDAD DE CONSULTA EXTERNA,19.663549,-99.177869,0,0
Cuautitlán,U. MÓVIL ISEM CUAUTITLÁN E5,UNIDAD DE CONSULTA EXTERNA,19.663549,-99.177869,0,0
Cuautitlán,U. MÓVIL ISEM TULTITLÁN E1,UNIDAD DE CONSULTA EXTERNA,19.663549,-99.177869,0,0
Cuautitlán,CENTRO DE SALUD PARQUE SAN MATEO,UNIDAD DE CONSULTA EXTERNA,19.717674,-99.15603,7,0
Cuautitlán,NUEVA SANTA MARÍA CUAUTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.667428,-99.180033,6,0
Cuautitlán,JURISDICCIÓN SANITARIA XI. CUAUTITLAN,ESTABLECIMIENTO DE APOYO,19.6674,-99.1801,0,0
Chalco,HOSPITAL MATERNO INFANTIL CHALCO JOSÉFA ORTÍZ DE DOMÍNGUEZ,UNIDAD DE HOSPITALIZACION,19.213963,-98.922724,8,91
Chalco,HOSPITAL GENERAL DE CHALCO,UNIDAD DE HOSPITALIZACION,19.268303,-98.894141,13,89
Chalco,CAPASITS CHALCO,UNIDAD DE CONSULTA EXTERNA,19.268128,-98.894267,4,0
Chalco,U. MÓVIL ISEM AGRARISTA,UNIDAD DE CONSULTA EXTERNA,19.274203,-98.892759,0,0
Chalco,U. MÓVIL ISEM BARRIO DE LA SANTA CRUZ,UNIDAD DE CONSULTA EXTERNA,19.263807,-98.911324,0,0
Chalco,U. MÓVIL ISEM SANTA ISABEL CHALMA,UNIDAD DE CONSULTA EXTERNA,19.274203,-98.892759,0,0
Chalco,U. MÓVIL ISEM SANTO TOMAS ATZINGO,UNIDAD DE CONSULTA EXTERNA,19.263807,-98.911324,0,0
Chalco,CANDELARIA TLAPALA,UNIDAD DE CONSULTA EXTERNA,19.237671,-98.849825,1,0
Chalco,SAN GREGORIO CUAUTZINGO,UNIDAD DE CONSULTA EXTERNA,19.263686,-98.858075,2,0
Chalco,SAN JUAN Y SAN PEDRO TEZOMPA,UNIDAD DE CONSULTA EXTERNA,19.205621,-98.960764,1,0
Chalco,SAN LUCAS AMALINALCO,UNIDAD DE CONSULTA EXTERNA,19.270284,-98.86367,1,0
Chalco,SAN MARCOS HUIXTOCO,UNIDAD DE CONSULTA EXTERNA,19.2953,-98.8656,1,0
Chalco,SAN MARTÍN XICO,UNIDAD DE CONSULTA EXTERNA,19.23588405,-98.91542548,1,0
Chalco,SAN MATEO HUITZILZINGO,UNIDAD DE CONSULTA EXTERNA,19.231226,-98.926201,2,0
Chalco,SAN MATEO TEZOQUIPAN,UNIDAD DE CONSULTA EXTERNA,19.225195,-98.815775,1,0
Chalco,SANTA MARÍA HUEXOCULCO,UNIDAD DE CONSULTA EXTERNA,19.256317,-98.814685,1,0
Chalco,SANTA CATARINA AYOTZINGO,UNIDAD DE CONSULTA EXTERNA,19.209589,-98.929659,2,0
Chalco,SAN MARTÍN CUAUTLALPAN,UNIDAD DE CONSULTA EXTERNA,19.277195,-98.832334,5,0
Chalco,CENTRO DE SALUD SAN LORENZO CHIMALPA,UNIDAD DE CONSULTA EXTERNA,19.234593,-98.920976,8,0
Chalco,EMILIANO ZAPATA,UNIDAD DE CONSULTA EXTERNA,19.274086,-98.892602,7,0
Chalco,JARDINES DE CHALCO,UNIDAD DE CONSULTA EXTERNA,19.263668,-98.91132,11,0
Chalco,JURISDICCIÓN DE REGULACIÓN SANITARIA NO. 10 CHALCO,ESTABLECIMIENTO DE APOYO,19.25717,-98.896564,0,0
Chalco,JURISDICCIÓN SANITARIA XVI. AMECAMECA,ESTABLECIMIENTO DE APOYO,19.2586879,-98.899535,0,0
Chapa de Mota,CEAPS CHAPA DE MOTA,UNIDAD DE CONSULTA EXTERNA,19.814332,-99.525163,6,5
Chapa de Mota,CENTRO DE SALUD EMILIANO ZAPATA,UNIDAD DE CONSULTA EXTERNA,19.878551,-99.589199,2,0
Chapa de Mota,CENTRO DE SALUD SAN FRANCISCO DE LAS TABLAS,UNIDAD DE CONSULTA EXTERNA,19.767094,-99.528882,1,0
Chapa de Mota,LA PALMA,UNIDAD DE CONSULTA EXTERNA,19.745829,-99.556786,1,0
Chapa de Mota,MACAVACA,UNIDAD DE CONSULTA EXTERNA,19.822646,-99.464046,1,0
Chapa de Mota,SAN GABRIEL,UNIDAD DE CONSULTA EXTERNA,19.892184,-99.628892,1,0
Chapa de Mota,LA LADERA,UNIDAD DE CONSULTA EXTERNA,19.801888,-99.565217,2,0
Chapa de Mota,DONGU,UNIDAD DE CONSULTA EXTERNA,19.855149,-99.585788,2,0
Chapa de Mota,SAN FELIPE COAMANGO,UNIDAD DE CONSULTA EXTERNA,19.856504,-99.611855,2,0
Chapa de Mota,SAN JUAN TUXTEPEC,UNIDAD DE CONSULTA EXTERNA,19.864127,-99.622396,3,0
Chapultepec,CEAPS SAN MIGUEL CHAPULTEPEC BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.203447,-99.559143,7,5
Chiautla,CEAPS CHIAUTLA,UNIDAD DE CONSULTA EXTERNA,19.545773,-98.880564,5,3
Chiautla,SAN ANTONIO TEPETITLAN,UNIDAD DE CONSULTA EXTERNA,19.574432,-98.873078,1,0
Chiautla,NONOALCO,UNIDAD DE CONSULTA EXTERNA,19.553595,-98.868538,1,0
Chiautla,OCOPULCO,UNIDAD DE CONSULTA EXTERNA,19.589014,-98.89843,1,0
Chiautla,SAN ANDRÉS CHIAUTLA,UNIDAD DE CONSULTA EXTERNA,19.554807,-98.886705,1,0
Chiautla,SANTIAGO CHIMALPA,UNIDAD DE CONSULTA EXTERNA,19.568,-98.889303,1,0
Chiautla,JURISDICCIÓN SANITARIA XIX. TEXCOCO,ESTABLECIMIENTO DE APOYO,19.552209,-98.879858,0,0
Chicoloapan,C.S. ARA,UNIDAD DE CONSULTA EXTERNA,19.41803035,-98.88381001,2,0
Chicoloapan,C.S. BETA,UNIDAD DE CONSULTA EXTERNA,19.424984,-98.889552,2,0
Chicoloapan,FRANCISCO VILLA,UNIDAD DE CONSULTA EXTERNA,19.398218,-98.933502,1,0
Chicoloapan,VENUSTIANO CARRANZA,UNIDAD DE CONSULTA EXTERNA,19.40527799,-98.920387,1,0
Chicoloapan,COL.SANTA ROSA,UNIDAD DE CONSULTA EXTERNA,19.404737,-98.906634,2,0
Chicoloapan,EJERCITO DEL TRABAJO,UNIDAD DE CONSULTA EXTERNA,19.402425,-98.929258,2,0
Chicoloapan,SAN VICENTE CHICOLOAPAN,UNIDAD DE CONSULTA EXTERNA,19.4208,-98.9017,2,0
Chicoloapan,EMILIANO ZAPATA,UNIDAD DE CONSULTA EXTERNA,19.39785,-98.929523,6,0
Chiconcuac,HOSPITAL MUNICIPAL DE CHICONCUAC,UNIDAD DE HOSPITALIZACION,19.543561,-98.897241,8,35
Chiconcuac,CEAPS CHICONCUAC,UNIDAD DE CONSULTA EXTERNA,19.558145,-98.892647,6,3
Chimalhuacán,HOSPITAL MATERNO INFANTIL VICENTE GUERRERO CHIMALHUACÁN,UNIDAD DE HOSPITALIZACION,19.44222,-98.9726375,7,105
Chimalhuacán,H.G. CHIMALHUACÁN,UNIDAD DE HOSPITALIZACION,19.419179,-98.975415,20,131
Chimalhuacán,HOSPITAL GENERAL CHIMALHUACÁN SAN AGUSTÍN,UNIDAD DE HOSPITALIZACION,19.387162,-98.960229,7,70
Chimalhuacán,CEAPS ACUITLAPILCO,UNIDAD DE CONSULTA EXTERNA,19.43787,-98.931737,5,4
Chimalhuacán,CEAPS SANTA ELENA,UNIDAD DE CONSULTA EXTERNA,19.432469,-98.966697,7,2
Chimalhuacán,CEAPS SANTA MARÍA CHIMALHUACAN,UNIDAD DE CONSULTA EXTERNA,19.398615,-98.909023,7,4
Chimalhuacán,CAPA CENTRO NUEVA VIDA CHIMALHUACAN,UNIDAD DE CONSULTA EXTERNA,19.439417,-98.975286,4,0
Chimalhuacán,CISAME BARRIO TRANSPORTISTAS,UNIDAD DE CONSULTA EXTERNA,19.439624,-98.975282,8,0
Chimalhuacán,SORID BARRIO TRANSPORTISTAS,UNIDAD DE CONSULTA EXTERNA,19.439267,-98.975577,3,0
Chimalhuacán,U. MÓVIL ISEM SAN LORENZO 1,UNIDAD DE CONSULTA EXTERNA,19.40771,-98.982002,0,0
Chimalhuacán,LAS PALOMAS,UNIDAD DE CONSULTA EXTERNA,19.39734931,-98.97145358,4,0
Chimalhuacán,SAN AGUSTÍN ATLAPULCO,UNIDAD DE CONSULTA EXTERNA,19.388717,-98.960814,4,0
Chimalhuacán,BARRIO FUNDIDORES,UNIDAD DE CONSULTA EXTERNA,19.444808,-98.951775,7,0
Chimalhuacán,CHIMALHUACAN,UNIDAD DE CONSULTA EXTERNA,19.421286,-98.947639,6,0
Chimalhuacán,COLONIA BARRIO HERREROS,UNIDAD DE CONSULTA EXTERNA,19.434465,-98.942857,7,0
Chimalhuacán,COLONIA BARRIO PLATEROS,UNIDAD DE CONSULTA EXTERNA,19.427626,-98.977075,7,0
Chimalhuacán,SAN LORENZO,UNIDAD DE CONSULTA EXTERNA,19.407701,-98.982084,7,0
Donato Guerra,EL CAPULIN,UNIDAD DE CONSULTA EXTERNA,19.352859,-100.285038,1,0
Donato Guerra,SAN ANTONIO DE LA LAGUNA,UNIDAD DE CONSULTA EXTERNA,19.300754,-100.078418,1,0
Donato Guerra,SAN FRANCISCO MIHUALTEPEC EJIDO,UNIDAD DE CONSULTA EXTERNA,19.22997,-100.12638,1,0
Donato Guerra,SANTIAGO HUITLAPALTEPEC,UNIDAD DE CONSULTA EXTERNA,19.282684,-100.207756,1,0
Donato Guerra,SAN FRANCISCO MIHUALTEPEC POBLADO,UNIDAD DE CONSULTA EXTERNA,19.246785,-100.097371,2,0
Donato Guerra,SAN JUAN XOCONUSCO,UNIDAD DE CONSULTA EXTERNA,19.311427,-100.261215,2,0
Donato Guerra,SAN MARTÍN OBISPO,UNIDAD DE CONSULTA EXTERNA,19.319087,-100.074293,3,0
Donato Guerra,DONATO GUERRA,UNIDAD DE CONSULTA EXTERNA,19.310641,-100.143973,3,0
Donato Guerra,SAN AGUSTÍN LAS PALMAS,UNIDAD DE CONSULTA EXTERNA,19.3254,-100.150493,2,0
Donato Guerra,SAN SIMON DE LA LAGUNA,UNIDAD DE CONSULTA EXTERNA,19.288751,-100.081377,2,0
Ecatepec de Morelos,H.G. DR. JOSÉ MARÍA RODRÍGUEZ,UNIDAD DE HOSPITALIZACION,19.5144,-99.0382,14,192
Ecatepec de Morelos,HOSPITAL GENERAL LAS AMÉRICAS,UNIDAD DE HOSPITALIZACION,19.5936922,-99.0188783,13,193
Ecatepec de Morelos,CAPA CENTRO NUEVA VIDA CHICONAUTLA 3000,UNIDAD DE CONSULTA EXTERNA,19.64188,-98.985306,3,0
Ecatepec de Morelos,CAPA CENTRO NUEVA VIDA ECATEPEC CD. CUAUHTÉMOC,UNIDAD DE CONSULTA EXTERNA,19.6471,-98.9947,3,0
Ecatepec de Morelos,CAPA CENTRO NUEVA VIDA ECATEPEC CHAMIZAL,UNIDAD DE CONSULTA EXTERNA,19.5012,-99.0628,3,0
Ecatepec de Morelos,CAPA CENTRO NUEVA VIDA ECATEPEC HÉROES DE GRANADITAS,UNIDAD DE CONSULTA EXTERNA,19.4909,-99.0316,2,0
Ecatepec de Morelos,CAPA CENTRO NUEVA VIDA ECATEPEC RUIZ CORTINEZ,UNIDAD DE CONSULTA EXTERNA,19.6028,-99.0327,3,0
Ecatepec de Morelos,CAPA CENTRO NUEVA VIDA ECATEPEC SAN AGUSTIN,UNIDAD DE CONSULTA EXTERNA,19.5334,-99.0304,3,0
Ecatepec de Morelos,CAPA CENTRO NUEVA VIDA ECATEPEC SAN JUAN IXHUATEPEC,UNIDAD DE CONSULTA EXTERNA,19.5178,-99.0876,3,0
Ecatepec de Morelos,CAPASITS ECATEPEC,UNIDAD DE CONSULTA EXTERNA,19.5947,-99.0191,4,0
Ecatepec de Morelos,U. MOVIL RUIZ CORTINES 1,UNIDAD DE CONSULTA EXTERNA,19.602911,-99.032496,0,0
Ecatepec de Morelos,U. MOVIL SANTA MA. CHICONAUTLA 1,UNIDAD DE CONSULTA EXTERNA,19.634121,-99.000374,0,0
Ecatepec de Morelos,U. MÓVIL ISEM RUIZ CORTINES 5,UNIDAD DE CONSULTA EXTERNA,19.602911,-99.032496,0,0
Ecatepec de Morelos,U. MÓVIL ISEM AMPLIACIÓN TULPETLAC 1,UNIDAD DE CONSULTA EXTERNA,19.570713,-99.058548,0,0
Ecatepec de Morelos,U. MÓVIL ISEM AMPLIACIÓN TULPETLAC 2,UNIDAD DE CONSULTA EXTERNA,19.570713,-99.058548,0,0
Ecatepec de Morelos,U. MÓVIL ISEM CHAMIZAL 1,UNIDAD DE CONSULTA EXTERNA,19.49939,-99.055908,0,0
Ecatepec de Morelos,U. MÓVIL ISEM CIUDAD CUAUHTÉMOC 2,UNIDAD DE CONSULTA EXTERNA,19.645436,-98.994797,0,0
Ecatepec de Morelos,U. MÓVIL ISEM HANK GONZALEZ 2,UNIDAD DE CONSULTA EXTERNA,19.552744,-99.073354,0,0
Ecatepec de Morelos,U. MÓVIL ISEM HANK GONZALEZ 4,UNIDAD DE CONSULTA EXTERNA,19.552744,-99.073354,0,0
Ecatepec de Morelos,U. MÓVIL ISEM HEROES DE GRANADITAS,UNIDAD DE CONSULTA EXTERNA,19.490667,-99.031281,0,0
Ecatepec de Morelos,U. MÓVIL ISEM JARDINES DE MORELOS 3,UNIDAD DE CONSULTA EXTERNA,19.598495,-98.99826,0,0
Ecatepec de Morelos,U. MÓVIL ISEM RUIZ CORTINES 2,UNIDAD DE CONSULTA EXTERNA,19.602911,-99.032496,0,0
Ecatepec de Morelos,U. MÓVIL ISEM RUIZ CORTINES 3,UNIDAD DE CONSULTA EXTERNA,19.602911,-99.032496,0,0
Ecatepec de Morelos,U. MÓVIL ISEM RUIZ CORTINES 4,UNIDAD DE CONSULTA EXTERNA,19.602911,-99.032496,0,0
Ecatepec de Morelos,U. MÓVIL ISEM RUIZ CORTINES 6,UNIDAD DE CONSULTA EXTERNA,19.602911,-99.032496,0,0
Ecatepec de Morelos,U. MÓVIL ISEM RUIZ CORTINES 7,UNIDAD DE CONSULTA EXTERNA,19.602911,-99.032496,0,0
Ecatepec de Morelos,U. MÓVIL ISEM RUIZ CORTINES 9,UNIDAD DE CONSULTA EXTERNA,19.602911,-99.032496,0,0
Ecatepec de Morelos,U. MÓVIL ISEM SAN AGUSTÍN 1,UNIDAD DE CONSULTA EXTERNA,19.533002,-99.03014,0,0
Ecatepec de Morelos,U. MÓVIL ISEM SAN JUAN IXHUATEPEC 1,UNIDAD DE CONSULTA EXTERNA,19.517606,-99.087607,0,0
Ecatepec de Morelos,U. MÓVIL ISEM SAN JUAN IXHUATEPEC 2,UNIDAD DE CONSULTA EXTERNA,19.517606,-99.087607,0,0
Ecatepec de Morelos,U. MÓVIL ISEM STA. MA. CHICONAUTLA 2,UNIDAD DE CONSULTA EXTERNA,19.634121,-99.000374,0,0
Ecatepec de Morelos,TABLA DEL POZO,UNIDAD DE CONSULTA EXTERNA,19.54913,-99.086368,1,0
Ecatepec de Morelos,COL. TEJALPA,UNIDAD DE CONSULTA EXTERNA,19.5652,-99.0586,2,0
Ecatepec de Morelos,"CSU VISIÓN MUNDIAL, PLAN DE AYALA",UNIDAD DE CONSULTA EXTERNA,19.5657,-99.0696,3,0
Ecatepec de Morelos,MIGUEL HIDALGO,UNIDAD DE CONSULTA EXTERNA,19.5301,-99.0509,3,0
Ecatepec de Morelos,CENTRO DE SALUD CHICONAUTLA 3000,UNIDAD DE CONSULTA EXTERNA,19.642076,-98.985559,3,6
Ecatepec de Morelos,CHAMIZAL,UNIDAD DE CONSULTA EXTERNA,19.4992,-99.0565,7,0
Ecatepec de Morelos,CIUDAD CUAUHTÉMOC,UNIDAD DE CONSULTA EXTERNA,19.6458,-98.995,7,0
Ecatepec de Morelos,EMILIANO ZAPATA,UNIDAD DE CONSULTA EXTERNA,19.5197,-99.0403,7,0
Ecatepec de Morelos,HÉROES DE GRANADITAS,UNIDAD DE CONSULTA EXTERNA,19.4911,-99.0314,7,0
Ecatepec de Morelos,JARDINES DE SAN GABRIEL,UNIDAD DE CONSULTA EXTERNA,19.5187,-99.0567,7,0
Ecatepec de Morelos,JOSÉ MA.MORELOS Y PAVÓN,UNIDAD DE CONSULTA EXTERNA,19.5632,-99.0181,7,0
Ecatepec de Morelos,NUEVA ARAGON,UNIDAD DE CONSULTA EXTERNA,19.5039,-99.0171,7,0
Ecatepec de Morelos,RUÍZ CORTINES,UNIDAD DE CONSULTA EXTERNA,19.6031,-99.0329,7,0
Ecatepec de Morelos,SAN AGUSTÍN,UNIDAD DE CONSULTA EXTERNA,19.5328,-99.0304,7,0
Ecatepec de Morelos,SAN PEDRO XALOSTOC,UNIDAD DE CONSULTA EXTERNA,19.5363,-99.0819,7,0
Ecatepec de Morelos,SANTA CLARA,UNIDAD DE CONSULTA EXTERNA,19.540106,-99.067055,7,0
Ecatepec de Morelos,SANTA MARÍA CHICONAUTLA,UNIDAD DE CONSULTA EXTERNA,19.6342,-99.0007,7,0
Ecatepec de Morelos,SANTA MARÍA TULPETLAC,UNIDAD DE CONSULTA EXTERNA,19.5733,-99.0424,8,0
Ecatepec de Morelos,HANK GONZÁLEZ,UNIDAD DE CONSULTA EXTERNA,19.5524,-99.0734,8,0
Ecatepec de Morelos,SAN JUAN IXHUATEPEC,UNIDAD DE CONSULTA EXTERNA,19.5177,-99.0874,9,0
Ecatepec de Morelos,AMPLIACIÓN TULPETLAC,UNIDAD DE CONSULTA EXTERNA,19.5707,-99.0583,9,0
Ecatepec de Morelos,JARDINES DE MORELOS,UNIDAD DE CONSULTA EXTERNA,19.5986,-98.998,13,0
Ecatepec de Morelos,BANCO DE SANGRE REGIONAL ECATEPEC LAS AMÉRICAS,ESTABLECIMIENTO DE APOYO,19.597463,-99.019253,3,0
Ecatepec de Morelos,LABORATORIO CLINICO (REGIONAL),ESTABLECIMIENTO DE APOYO,19.578081,-99.039662,0,0
Ecatepec de Morelos,LABORATORIO JOSÉ MA. MORELOS,ESTABLECIMIENTO DE APOYO,19.5632,-99.0181,0,0
Ecatepec de Morelos,JURISDICCIÓN SANITARIA XVII. ECATEPEC,ESTABLECIMIENTO DE APOYO,19.5348669,-99.0393698,0,0
Ecatzingo,CEAPS ECATZINGO,UNIDAD DE CONSULTA EXTERNA,18.95748,-98.753703,6,4
Ecatzingo,TECOMAXUSCO,UNIDAD DE CONSULTA EXTERNA,18.981068,-98.762614,1,0
Ecatzingo,TLACOTOMPA,UNIDAD DE CONSULTA EXTERNA,18.94071,-98.790912,1,0
Huehuetoca,HOSPITAL MUNICIPAL HUEHUETOCA,UNIDAD DE HOSPITALIZACION,19.8287,-99.2308,10,29
Huehuetoca,SAN BUENAVENTURA (EJIDO DE JALPA),UNIDAD DE CONSULTA EXTERNA,19.821876,-99.325595,1,0
Huehuetoca,SAN MIGUEL DE LOS JAGUEYES,UNIDAD DE CONSULTA EXTERNA,19.83646,-99.271538,1,0
Huehuetoca,SAN BARTOLO,UNIDAD DE CONSULTA EXTERNA,19.833722,-99.1931,1,0
Huehuetoca,JUAN ADALMA BICENTENARIO SALITRILLO,UNIDAD DE CONSULTA EXTERNA,19.827554,-99.206936,3,0
Huehuetoca,SAN PEDRO XALPA,UNIDAD DE CONSULTA EXTERNA,19.818808,-99.18118,2,0
Huehuetoca,CENTRO DE SALUD SANTA TERESA,UNIDAD DE CONSULTA EXTERNA,19.842059,-99.23686,5,0
Huehuetoca,SALITRILLO,ESTABLECIMIENTO DE APOYO,19.83148,-99.207458,0,0
Hueypoxtla,HOSPITAL GENERAL HUEYPOXTLA HERMENEGILDO GALEANA BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.919259,-99.069467,10,51
Hueypoxtla,TEZONTLALPAN DE ZAPATA,UNIDAD DE CONSULTA EXTERNA,20.021302,-98.99436,1,0
Hueypoxtla,HUEYPOXTLA,UNIDAD DE CONSULTA EXTERNA,19.91315,-99.083327,1,0
Hueypoxtla,SAN FRANCISCO ZACACALCO,UNIDAD DE CONSULTA EXTERNA,19.930751,-98.987031,2,0
Hueypoxtla,SAN MARCOS JILOTZINGO,UNIDAD DE CONSULTA EXTERNA,19.867211,-99.048277,2,0
Hueypoxtla,SANTA MARÍA AJOLOAPAN,UNIDAD DE CONSULTA EXTERNA,19.97741,-99.044599,3,0
Huixquilucan,HOSPITAL SANTOS DEGOLLADO BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.359231,-99.353081,11,18
Huixquilucan,CEAPS PALO SOLO,UNIDAD DE CONSULTA EXTERNA,19.414631,-99.272134,8,6
Huixquilucan,MATERNIDAD HUIXQUILUCAN,UNIDAD DE CONSULTA EXTERNA,19.36184669,-99.34037686,6,10
Huixquilucan,PIEDRA GRANDE,UNIDAD DE CONSULTA EXTERNA,19.353068,-99.384582,1,0
Huixquilucan,UNIDAD DE ESPECIALIDAD MEDICA DETECCIÓN Y DIAGNÓSTICO DEL CANCER DE MAMA HUIXQUILUCAN,UNIDAD DE CONSULTA EXTERNA,19.361864,-99.339567,1,0
Huixquilucan,SANTA CRUZ AYOTUXCO,UNIDAD DE CONSULTA EXTERNA,19.378481,-99.371858,2,0
Huixquilucan,CENTRO DE SALUD HUIXQUILUCAN,UNIDAD DE CONSULTA EXTERNA,19.3618466,-99.3403768,6,0
Huixquilucan,DOS RÍOS,UNIDAD DE CONSULTA EXTERNA,19.371952,-99.343846,3,0
Huixquilucan,SAN CRISTÓBAL TEXCALUCAN,UNIDAD DE CONSULTA EXTERNA,19.404296,-99.333455,4,0
Huixquilucan,SAN JUAN YAUTEPEC,UNIDAD DE CONSULTA EXTERNA,19.343934,-99.344353,3,0
Huixquilucan,SANTIAGO YANCUITLALPAN,UNIDAD DE CONSULTA EXTERNA,19.385775,-99.302521,3,0
Huixquilucan,SAN FERNANDO,UNIDAD DE CONSULTA EXTERNA,19.388899,-99.283059,7,0
Isidro Fabela,CEAPS TLAZALA,UNIDAD DE CONSULTA EXTERNA,19.560869,-99.4179085,6,3
Isidro Fabela,TLAZALA DE FABELA,UNIDAD DE CONSULTA EXTERNA,19.55270806,-99.41883,4,0
Ixtapaluca,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD IXTAPALUCA,UNIDAD DE HOSPITALIZACION,19.3189436,-98.8557364,49,391
Ixtapaluca,ZOQUIAPAN DR. PEDRO LÓPEZ,UNIDAD DE HOSPITALIZACION,19.319448,-98.852671,19,80
Ixtapaluca,HOSPITAL MUNICIPAL IXTAPALUCA LEONA VICARIO BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.306516,-98.85946,7,28
Ixtapaluca,H. ZOQUIAPAN GRANJA LA SALUD,UNIDAD DE HOSPITALIZACION,19.316974,-98.855197,36,161
Ixtapaluca,CAPA CENTRO NUEVA VIDA IXTAPALUCA ZOQUIAPAN,UNIDAD DE CONSULTA EXTERNA,19.319649,-98.852135,4,0
Ixtapaluca,CAPA CENTRO NUEVA VIDA IXTAPALUCA ALFREDO DEL MAZO,UNIDAD DE CONSULTA EXTERNA,19.296169,-98.906659,2,0
Ixtapaluca,CENTRO INTEGRAL DE SALUD MENTAL IXTAPALUCA,UNIDAD DE CONSULTA EXTERNA,19.319995,-98.851981,6,0
Ixtapaluca,UNEME ENFERMEDADES CRÓNICAS ZOQUIAPAN IXTAPALUCA,UNIDAD DE CONSULTA EXTERNA,19.319833,-98.852139,3,0
Ixtapaluca,U. MÓVIL ISEM WENCESLAO,UNIDAD DE CONSULTA EXTERNA,19.3066,-98.9103,0,0
Ixtapaluca,ALFREDO DEL MAZO,UNIDAD DE CONSULTA EXTERNA,19.296204,-98.906671,1,0
Ixtapaluca,COATEPEC,UNIDAD DE CONSULTA EXTERNA,19.384747,-98.846888,1,0
Ixtapaluca,GENERAL MANUEL ÁVILA CAMACHO,UNIDAD DE CONSULTA EXTERNA,19.32472574,-98.76123813,1,0
Ixtapaluca,LOMA BONITA,UNIDAD DE CONSULTA EXTERNA,19.315005,-98.92448,1,0
Ixtapaluca,RÍO FRÍO DE JUÁREZ,UNIDAD DE CONSULTA EXTERNA,19.35266657,-98.67330995,1,0
Ixtapaluca,CENTRO DE SALUD LOS HÉROES,UNIDAD DE CONSULTA EXTERNA,19.33143,-98.87715,3,0
Ixtapaluca,CENTRO DE SALUD LUIS CÓRDOVA,UNIDAD DE CONSULTA EXTERNA,19.33593,-98.92653,3,0
Ixtapaluca,CENTRO DE SALUD SANTA BÁRBARA,UNIDAD DE CONSULTA EXTERNA,19.295252,-98.89601,3,0
Ixtapaluca,CITLALMINA,UNIDAD DE CONSULTA EXTERNA,19.326504,-98.941193,4,0
Ixtapaluca,COLONIA AYOTLA,UNIDAD DE CONSULTA EXTERNA,19.31121676,-98.93093613,2,0
Ixtapaluca,COLONIA CHOCOLINES,UNIDAD DE CONSULTA EXTERNA,19.329043,-98.896102,2,0
Ixtapaluca,COLONIA TEJOLOTE,UNIDAD DE CONSULTA EXTERNA,19.319452,-98.912201,3,0
Ixtapaluca,COLONIA VALLE VERDE,UNIDAD DE CONSULTA EXTERNA,19.310087,-98.914563,2,0
Ixtapaluca,EL MOLINITO,UNIDAD DE CONSULTA EXTERNA,19.301405,-98.92255,2,0
Ixtapaluca,CENTRO DE SALUD MELCHOR OCAMPO,UNIDAD DE CONSULTA EXTERNA,19.333639,-98.91225,4,0
Ixtapaluca,SAN FRANCISCO ACUAUTLA,UNIDAD DE CONSULTA EXTERNA,19.34744827,-98.85425714,4,0
Ixtapaluca,IXTAPALUCA,UNIDAD DE CONSULTA EXTERNA,19.317149,-98.888589,4,0
Ixtapaluca,COLONIA SANTA CRUZ TLAPACOYA,UNIDAD DE CONSULTA EXTERNA,19.306654,-98.910137,6,0
Ixtapaluca,CENTRO DE SALUD CUATRO VIENTOS,UNIDAD DE CONSULTA EXTERNA,19.29710417,-98.83944685,7,0
Ixtapan de la Sal,HOSPITAL GENERAL IXTAPAN DE LA SAL,UNIDAD DE HOSPITALIZACION,18.81888,-99.668328,9,56
Ixtapan de la Sal,AHUACATITLAN,UNIDAD DE CONSULTA EXTERNA,18.900943,-99.710352,1,0
Ixtapan de la Sal,SAN MIGUEL LADERAS,UNIDAD DE CONSULTA EXTERNA,18.883732,-99.69795,1,0
Ixtapan de la Sal,UNIÓN RIVA PALACIO,UNIDAD DE CONSULTA EXTERNA,18.827095,-99.819388,1,0
Ixtapan de la Sal,CENTRO DE SALUD EL SALITRE,UNIDAD DE CONSULTA EXTERNA,18.818252,-99.667609,3,0
Ixtapan de la Sal,LLANO DE LA UNIÓN,UNIDAD DE CONSULTA EXTERNA,18.866268,-99.640556,2,0
Ixtapan de la Sal,SAN ALEJO,UNIDAD DE CONSULTA EXTERNA,18.835574,-99.725468,2,0
Ixtapan de la Sal,CARAVANA TECOMETEPEC,UNIDAD DE CONSULTA EXTERNA,18.818437,-99.667573,1,0
